,Unnamed: 0,track_id,track_name,artist_name,acousticness,energy,danceability,duration_ms,liveness,tempo,valence,release_date
158,158,1xSCr5uIndaHKFdO4s2V6B,Satya,DIVINE,0.0576,0.804,0.598,182640,0.252,139.737,0.322,2020-12-03
159,159,7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Eminem,0.00286,0.669,0.908,290320,0.237,112.238,0.662,2002-05-26
160,160,0HTb4JfMtMkMYUtyd19In3,Baari,Bilal Saeed;Momina Mustehsan,0.857,0.539,0.6579999999999999,235297,0.0999,80.08800000000002,0.461,2021-07-12
161,161,51hrri99KuNwhALxbRRJnq,Rule Over (Putt Jattan Dey),The Landers,0.66,0.5489999999999999,0.6809999999999999,140800,0.0936,106.652,0.5489999999999999,2022-04-14
162,162,0M4HcGtxIWVVH4rSNp6XhQ,Dejalo,King,0.112,0.444,0.768,202826,0.145,92.078,0.563,2022-09-13
163,163,4Q3D7EnZNDNnIZsfjSbGkh,Pata Chalgea,Imran Khan,0.0267,0.69,0.7709999999999999,285173,0.0647,165.951,0.423,2009-07-27
164,164,2VGs7EmaIxq96Wcog6DQOc,Why This Kolaveri Di? - The Soup of Love,Anirudh Ravichander;Dhanush,0.59,0.785,0.82,259293,0.3720000000000001,140.013,0.894,2011-11-16
165,165,7MdX25DW2YXXwCWl8fSHnq,Priceless,Bhalwaan;Signature By SB,0.37,0.5720000000000001,0.665,107755,0.282,146.9,0.634,2021-11-05
166,166,1v8NfOckFEnck9gp7iyetm,Bachalo,Akhil,0.654,0.5379999999999999,0.7559999999999999,165108,0.172,92.023,0.516,2020-10-27
167,167,6q9XTgfWilsnyiFofvYrIF,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah;Neha Kakkar;Varun Dhawan,0.123,0.87,0.7879999999999999,182738,0.0692,109.974,0.884,2019-12-26
168,168,0mvcsYusnTYlAkOZ077lDb,Ghana Kasoota (feat. Surbhi Jyoti),Raftaar;Rashmeet Kaur;Surbhi Jyoti,0.0315,0.7809999999999999,0.877,168640,0.239,102.994,0.373,2021-11-11
169,169,3Blsc8iWj4LLgnCe0DhnU0,Bitch,MC STAN,0.623,0.674,0.754,186666,0.129,116.96,0.517,2022-02-18
170,170,4hAmLeBT1Ryk2oxSMMiJ7z,Oouuu,Karan Aujla,0.0832,0.693,0.779,147200,0.0874,150.019,0.469,2022-05-10
171,171,0MYof8K1RPjc1Htnr7CDa6,Snake,MC STAN,0.7090000000000001,0.625,0.7070000000000001,281088,0.298,123.028,0.477,2021-03-19
172,172,4oglYe270D9yn6Gc0JWc03,"Oo Bolega Ya Oo Oo Bolega (From ""Pushpa The Rise Part - 01"")",Kanika Kapoor;Devi Sri Prasad,0.261,0.763,0.922,226313,0.464,128.032,0.478,2021-12-11
173,173,2V52mICuJnWB3C4lrJZd7v,Youngest In Charge,Sidhu Moose Wala;Sunny Malton,0.00463,0.6890000000000001,0.595,198409,0.154,176.06900000000005,0.519,2022-02-13
174,174,1kJL5ouqpWRitSej8fdTor,GOAT,Sidhu Moose Wala,0.0459,0.728,0.7240000000000001,214883,0.122,172.05900000000003,0.47,
175,175,1rhSz40cKH9mzrlJKhg0E4,Sábado Rebelde,Daddy Yankee;Plan B,0.11,0.905,0.7709999999999999,240266,0.6559999999999999,163.97799999999995,0.858,2022-10-06
176,176,70rQq4iMDKjX8UlG7QlHUa,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,0.0789,0.855,0.812,192477,0.108,90.04,0.573,2022-10-07
177,177,2ldVpRwLjfUWCDqrjNQYWt,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,0.0789,0.855,0.812,192477,0.108,90.04,0.573,2022-10-07
178,178,7FNClArpU0MQIIkAU5VSwh,Vuelve,Daddy Yankee;Bad Bunny,0.196,0.531,0.7340000000000001,279613,0.119,130.025,0.199,2022-10-07
179,179,27XJv9grlenIhZEPpDdnIY,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,0.0789,0.855,0.812,192477,0.108,90.04,0.573,2022-10-14
180,180,1O00WM9qGLUBA5gq2yw0WF,Bloodlust (feat. Mr. Capone-E),Sidhu Moose Wala;Mr. Capone-E,0.0381,0.667,0.552,159085,0.0777,174.889,0.348,
181,181,0yy3WShigK5eqAmhS4aRwz,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,0.0789,0.855,0.812,192477,0.108,90.04,0.573,2022-10-14
182,182,1dVZeuQFWzSI22d3hPEncI,BOMBÓN,Daddy Yankee;El Alfa;Lil Jon,0.0028,0.789,0.843,182413,0.0322,125.071,0.5710000000000001,2022-10-14
183,183,0t0mHozF8Xsif9w8bemh9D,"So Baby (From ""Doctor"")",Anirudh Ravichander;Ananthakrrishnan,0.103,0.843,0.607,252631,0.107,133.131,0.5820000000000001,2021-02-25
184,184,79hVM41bj2IKfCVhUFh9Ra,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,0.0789,0.855,0.812,192477,0.108,90.04,0.573,2022-10-21
185,185,6qMj7ctUqGyqWaSh62I4I4,Definitivamente,Daddy Yankee;Sech,0.59,0.764,0.812,217773,0.253,100.082,0.431,2022-10-11
186,186,0fGclndst25Qqy8j4u5De5,"Chellamma (From ""Doctor"")",Anirudh Ravichander;Jonita Gandhi,0.256,0.679,0.498,236500,0.0589,99.702,0.743,2020-07-16
187,187,5vyRNIsjHH6pZu1dKBddOO,Si Supieras,Daddy Yankee;Wisin & Yandel,0.29100000000000004,0.894,0.691,241880,0.104,184.018,0.623,2022-10-07
188,188,0zhxUjkXag9iEFccaiua4a,RUMBATÓN,Daddy Yankee,0.0471,0.909,0.685,248768,0.35,95.004,0.922,2022-10-11
189,189,0vp47IigZ7JVQ89jDetO7H,Limbo,Daddy Yankee,0.0754,0.878,0.805,224800,0.0656,124.994,0.922,2022-10-14
190,190,5jXwDTzWWPK4AzJwHEHdkQ,SÚBELE EL VOLUMEN,Daddy Yankee;Myke Towers;Jhayco,0.0219,0.623,0.83,223366,0.0812,101.036,0.614,2022-10-07
191,191,6EwRpLL5QThnF2k1sZzQpC,Kadhal Oru Aagayam,Hiphop Tamizha;Teejay;Al Rufian,0.664,0.585,0.488,161762,0.386,143.96,0.399,2018-06-27
192,192,5omEZ9V6ytpM0WNBcIOavc,RUMBATÓN,Daddy Yankee,0.0471,0.909,0.685,248768,0.35,95.004,0.922,2022-10-14
193,193,20vLGVDLfbzdh3vbSpSuj8,Si Supieras,Daddy Yankee;Wisin & Yandel,0.29100000000000004,0.894,0.691,241880,0.104,184.018,0.623,2022-10-14
194,194,7K96XKPXv0xPKetFRB7Zh6,Limbo,Daddy Yankee,0.0754,0.878,0.805,224800,0.0656,124.994,0.922,2022-10-07
195,195,7qhOEYwWarxO50hAZkEY59,RUMBATÓN,Daddy Yankee,0.0471,0.909,0.685,248768,0.35,95.004,0.922,2022-10-21
196,196,2T1SNgLERipx3n6iVTeHZA,Shaky Shaky - Remix,Daddy Yankee;Nicky Jam;Plan B;Rome & Urba,0.107,0.7859999999999999,0.813,234560,0.238,175.908,0.828,2022-10-11
197,197,3AedlLCGKNhQdhtLzObIbR,Pasarela,Daddy Yankee,0.101,0.907,0.8390000000000001,193733,0.332,121.048,0.737,2022-10-21
198,198,2x8gjYPcomasunXlQ4gA2i,Nada Ha Cambiao’,Daddy Yankee;Divino,0.0342,0.906,0.735,190000,0.292,92.023,0.71,2022-10-21
199,199,0bhhXULPNfCsVhZp35HrC3,Dura,Daddy Yankee,0.174,0.84,0.7829999999999999,200480,0.412,95.002,0.838,2022-10-21
200,200,0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,0.0102,0.434,0.833,204600,0.165,150.062,0.281,2017-06-30
201,201,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,0.469,0.391,0.872,119133,0.297,134.02100000000002,0.4370000000000001,2017-08-25
202,202,2qgXrzJsry4KgYoJCpuaul,Choo Lo,The Local Train,0.0265,0.695,0.512,233630,0.146,145.957,0.35100000000000003,2015-09-25
203,203,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),Drake;21 Savage,0.000307,0.6729999999999999,0.529,218364,0.093,165.921,0.366,2022-06-17
204,204,4fyR24BKznXBLNkK8LwWla,Dheere Dheere,Yo Yo Honey Singh,0.0399,0.58,0.73,212412,0.0703,167.915,0.55,2015-08-31
205,205,3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,Masked Wolf,0.175,0.695,0.778,132780,0.15,149.996,0.472,2021-01-06
206,206,5DVnSQ90r2M3gm6XbgTCLp,Takeover,AP Dhillon;Gurinder Gill;Money Musik;AR Paisley,0.0711,0.752,0.7879999999999999,209142,0.61,140.032,0.236,2020-12-23
207,207,2JHX4L5wNhzxVMPwc7UMAw,Na Ja Tu,King,0.59,0.4270000000000001,0.815,202105,0.0648,95.172,0.16699999999999998,2022-09-13
208,208,7AW4g4I9fPfUIyqtbsuAkM,Droptop,AP Dhillon;Gurinder Gill;Gminxr,0.0126,0.479,0.899,141176,0.142,85.005,0.309,2020-05-22
209,209,4Znd47cztY1DEmoWWVcP74,Sinner,King,0.721,0.6940000000000001,0.731,229104,0.154,62.995,0.6559999999999999,2022-05-27
210,210,7sp9SYjIBBniAJ7xa1nkZh,Champagne Talk,King,0.0616,0.68,0.677,163008,0.0812,189.954,0.473,2022-09-13
211,211,7rXDc2ImBGwcypUFbNqbFB,"Dollar - From ""Dakuaan Da Munda""",Sidhu Moose Wala;Byg Byrd,0.0606,0.8290000000000001,0.612,157516,0.38,94.961,0.6940000000000001,2018-08-05
212,213,2oiffhYxrg5NHiPDZubyqa,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,0.0789,0.855,0.812,192477,0.108,90.04,0.573,2022-10-07
213,214,7i06j7x2UzGnURlzGV37WL,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,0.0789,0.855,0.812,192477,0.108,90.04,0.573,2022-10-07
214,215,0I3wA6Iy9HF8uW38es7Tb1,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,0.0789,0.855,0.812,192477,0.108,90.04,0.573,2022-10-11
215,216,3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem,0.0302,0.6609999999999999,0.949,284200,0.0454,104.504,0.76,2000-05-23
216,217,3MxwkxdOyQxGjT3UeOqCEk,SAD!,XXXTENTACION,0.258,0.613,0.74,166605,0.123,75.023,0.473,2022-10-20
217,218,7xHG6LdShPMXeL5SllDprP,IICONIC,King,0.637,0.7509999999999999,0.5489999999999999,178339,0.113,138.504,0.16399999999999998,2020-09-21
218,219,2xpkJFCKCevn863vXJli7S,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,0.0789,0.855,0.812,192477,0.108,90.04,0.573,2022-10-14
219,220,7af1WixhIA44jYgzXU19da,Vuelve,Daddy Yankee;Bad Bunny,0.196,0.531,0.7340000000000001,279613,0.119,130.025,0.199,2022-10-14
220,222,1v1nsB6TCXuhdC4QNP4aB4,Vuelve,Daddy Yankee;Bad Bunny,0.196,0.531,0.7340000000000001,279613,0.119,130.025,0.199,2022-10-14
221,223,43VoASYNFFXqy2HE0rAm4W,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,0.0789,0.855,0.812,192477,0.108,90.04,0.573,2022-10-21
222,224,1iKqYeWSuNtpiv1L9IGAbB,"Hathyar - From ""Sikander 2""",Sidhu Moose Wala;The Kidd,0.139,0.768,0.537,276279,0.108,171.997,0.508,2022-09-15
223,225,511zIRlXGOQs2oykDi4KwT,X ÚLTIMA VEZ,Daddy Yankee;Bad Bunny,0.0789,0.855,0.812,192477,0.108,90.04,0.573,2022-10-21
224,226,5wPayKgEqHa0ewZhUS8BSY,RUMBATÓN,Daddy Yankee,0.0471,0.909,0.685,248768,0.35,95.004,0.922,2022-10-07
225,227,4lLahP9nb19QJux8cSXSIX,RUMBATÓN,Daddy Yankee,0.0471,0.909,0.685,248768,0.35,95.004,0.922,2022-10-07
226,228,27sqBDytiRE42WplwCLrj7,RUMBATÓN,Daddy Yankee,0.0471,0.909,0.685,248768,0.35,95.004,0.922,2022-10-07
227,229,2xXAcD0zzapYgSl5z1A847,Si Supieras,Daddy Yankee;Wisin & Yandel,0.29100000000000004,0.894,0.691,241880,0.104,184.018,0.623,2022-10-07
228,230,1qdiryo9D6QgoZw9beV72q,Con Calma,Daddy Yankee;Snow,0.11,0.86,0.737,193226,0.0574,93.989,0.6559999999999999,2022-10-19
229,231,62ppSZlSrkdflEZWXM34gG,RUMBATÓN,Daddy Yankee,0.0471,0.909,0.685,248768,0.35,95.004,0.922,2022-10-14
230,232,3ufMt1JWzgGeJ1rvGjeGbX,RUMBATÓN,Daddy Yankee,0.0471,0.909,0.685,248768,0.35,95.004,0.922,2022-10-14
231,233,3ZPrcLz9peBVWyYZHwx0DI,Dura,Daddy Yankee,0.174,0.84,0.7829999999999999,200480,0.412,95.002,0.838,2022-10-14
232,234,5OotwkHgMpNYfsCwAOs4jP,Private Party,Anirudh Ravichander;Jonita Gandhi,0.182,0.8859999999999999,0.861,216774,0.0559,124.031,0.898,2022-05-12
233,235,5Y35bkxA5od9mlkPuN9Tit,RUMBATÓN,Daddy Yankee,0.0471,0.909,0.685,248768,0.35,95.004,0.922,2022-10-21
234,236,0w6KXQRbURk23AtKn3q5Wr,RUMBATÓN,Daddy Yankee,0.0471,0.909,0.685,248768,0.35,95.004,0.922,2022-10-21
235,238,0S6JhgDleukTFLOMlIuiZI,Limbo,Daddy Yankee,0.0754,0.878,0.805,224800,0.0656,124.994,0.922,2022-10-21
236,239,7cS2YS8Q5wJ7ZzqbKLsuFR,Limbo,Daddy Yankee,0.0754,0.878,0.805,224800,0.0656,124.994,0.922,2022-10-14
237,240,7maprFc3lpb4PSq3290wk3,Si Supieras,Daddy Yankee;Wisin & Yandel,0.29100000000000004,0.894,0.691,241880,0.104,184.018,0.623,2022-10-21
238,241,0tNLlw94DIrCECnp0dSUUz,Lovumba,Daddy Yankee,0.0347,0.939,0.73,218520,0.335,121.001,0.939,2022-10-21
239,242,0c9wSzwT33NaUlJNy1z0jh,La Nueva Y La Ex,Daddy Yankee,0.0462,0.943,0.639,197053,0.141,198.051,0.639,2022-10-19
240,243,4nSwWiwtieiNmRAjy9fEXN,Kannala Kannala - The Melting Point of Love,Hiphop Tamizha;Kaushik Krish;Padmalatha,0.21600000000000005,0.7759999999999999,0.593,215456,0.329,81.992,0.634,2015-07-22
241,244,4u9jtJXU6fAbBBmWL6VB0E,Shaky Shaky,Daddy Yankee,0.076,0.626,0.899,234320,0.0631,88.007,0.873,2022-10-21
242,245,1H25cHqoclhvwvl7BPyCbW,Hula Hoop,Daddy Yankee,0.113,0.818,0.799,236493,0.0942,175.998,0.951,2022-10-11
243,246,2Vag8ExVU4vAFj1FVvw0yC,La Noche De Los Dos,Daddy Yankee;Natalia Jiménez,0.109,0.79,0.762,223360,0.172,129.988,0.748,2022-10-21
244,247,6TFUGAC1zk57FICwy1wZNW,Dura - Remix,Daddy Yankee;Natti Natasha;Becky G;Bad Bunny,0.187,0.8029999999999999,0.772,242160,0.434,94.98,0.853,2022-10-21
245,248,2mBTuHj5xrXHF3BeXD9ebN,Sígueme Y Te Sigo,Daddy Yankee,0.0682,0.878,0.736,209786,0.7559999999999999,100.024,0.662,2022-10-21
246,249,5bWsrvSklKrDrYbBgqknno,Sígueme Y Te Sigo,Daddy Yankee,0.0682,0.878,0.736,209786,0.7559999999999999,100.024,0.662,2022-10-21
247,250,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,0.0332,0.449,0.754,198973,0.552,77.169,0.35700000000000004,2018-06-29
248,251,0F7FA14euOIX8KcbEturGH,Old Town Road,Lil Nas X,0.0578,0.53,0.907,113000,0.101,135.998,0.507,2019-06-21
249,252,3yRLROmAcKJBqTrdEczFB8,Brown Rang,Yo Yo Honey Singh,0.265,0.902,0.804,211394,0.065,155.98,0.72,2012-02-27
250,253,7floNISpH8VF4z4459Qo18,Look At Me!,XXXTENTACION,0.259,0.726,0.763,126345,0.0976,139.059,0.349,2017-02-20
251,254,67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),Lil Nas X,0.297,0.508,0.61,137875,0.384,178.81799999999996,0.758,2021-03-31
252,255,71VXewVKFs0HcwEom489zH,Machayenge 4,KR$NA,0.262,0.8,0.833,398750,0.435,124.982,0.685,2022-07-08
253,256,0cpyy8xLYRt1OdlnqPmMnm,Majhail,AP Dhillon;Gurinder Gill;Manni Sandhu,0.31,0.8440000000000001,0.8109999999999999,175187,0.731,93.48,0.889,2020-06-19
254,257,2r32XiAWtZbT3eLUvf4pag,Jee Le Zaraa,Vishal Dadlani,0.447,0.698,0.584,215202,0.0699,79.993,0.436,2012-10-18
255,258,4ggG5qVYvi1tzluIU0MXoo,Pablo,King,0.411,0.73,0.731,279120,0.052000000000000005,79.999,0.503,2022-09-13
256,259,38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,0.14800000000000002,0.715,0.637,210575,0.0892,141.872,0.308,2022-09-22
257,260,20EQiQQYSyuifv6YMj64qP,OOPS,King,0.314,0.6729999999999999,0.918,163200,0.0555,99.952,0.828,2022-09-13
258,261,7GNRUsU3M4XNDDB9xle5Dz,That That (prod. & feat. SUGA of BTS),PSY;SUGA,0.0299,0.962,0.905,174646,0.0272,129.969,0.906,2022-04-29
259,262,1XdUEm2MwB6ysy6E80ltMg,No Cap,KR$NA,0.23,0.782,0.888,205423,0.315,118.017,0.82,2021-11-10
260,263,5zUPoHkgqAr1XwTMNzNtGs,Fully Loaded,Tegi Pannu;Manni Sandhu,0.091,0.607,0.7829999999999999,148858,0.0986,92.109,0.862,2021-10-15
261,264,6dgYHmc5yBnQFI4FSCbp6y,12 Bande,Varinder Brar,0.0123,0.693,0.706,204507,0.34600000000000003,141.79399999999995,0.838,2021-10-11
262,265,1J9OoW4eLxIjwo10lBB83x,Broke Is A Joke,MC STAN,0.659,0.648,0.74,215409,0.11,122.03,0.4,2021-07-02
263,266,5qoxoGIbLCLSMJXpxr5COw,Broken Dreams,King,0.511,0.599,0.8590000000000001,197351,0.11,98.008,0.183,2022-09-13
264,267,2Uik6DjW1n5CWbRNdZilV5,Death Route,Sidhu Moose Wala,0.397,0.633,0.6990000000000001,217520,0.0864,159.955,0.534,2018-10-18
265,268,5XsoDbDt98b0FkFLOhsJuS,Lat Lag Gayee,Benny Dayal;Shalmali Kholgade;Pritam,0.228,0.892,0.79,280369,0.206,131.991,0.8959999999999999,2012-01-25
266,269,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X;Jack Harlow,0.0221,0.691,0.741,212352,0.0476,150.08700000000005,0.892,2021-09-17
267,270,1t25hKpVYInuzw2opW97yJ,Lethal,Rav Aulakh,0.7440000000000001,0.768,0.7809999999999999,151128,0.11,143.156,0.816,2022-04-01
268,271,71Udwiv5GsZghU6XQ5LXQj,Jaat Da Muqabala,Sidhu Moose Wala,0.0561,0.934,0.716,204360,0.147,99.983,0.7490000000000001,2018-10-18
269,272,2erjvSbTPKGalbZZhPgcCL,Dawood,Sidhu Moose Wala,0.0326,0.8340000000000001,0.664,197102,0.273,86.025,0.47,2018-10-18
270,273,7I4JOGn1A3GzTiaEMsp3Ur,Me & Me,King,0.237,0.491,0.82,276096,0.102,120.059,0.547,2022-09-13
271,274,455OjhLhU9JCNYKKoUOFwr,Into You,Tegi Pannu;Manni Sandhu,0.309,0.711,0.72,174508,0.4920000000000001,148.22299999999996,0.713,2021-07-02
272,275,2109dBho14Lqh2wr8goqAP,Enna Solla - The New Life of Tamizh,Anirudh Ravichander;Shweta Mohan,0.616,0.515,0.621,215999,0.11,109.891,0.657,2015-11-27
273,276,5uaIbU3oHHcSOK6WFNK5nj,Apna Time Aayega,Ranveer Singh;Dub Sharma;DIVINE,0.0187,0.618,0.7659999999999999,140463,0.181,95.054,0.513,
274,277,4xkOaSrkexMciUUogZKVTS,Till I Collapse,Eminem;Nate Dogg,0.0622,0.847,0.5479999999999999,297786,0.0816,171.447,0.1,2002-05-26
275,278,18oO0TSyS9lIW9sioZyCNN,Aankhein,Vilen,0.512,0.363,0.416,219428,0.106,140.061,0.469,2021-01-14
276,279,0OvC1QkWdBI3ORrp2lEhNO,Pind Da Riwaaz,Wazir Patar;Azaad,0.0457,0.767,0.904,188181,0.07200000000000001,87.98899999999998,0.6559999999999999,2022-09-22
277,280,5aa4zMfrJ16iDnS6UIKtlL,Aasman Ko Chukar,Daler Mehndi;Hrishikesh;Neuman;FRANCO;Shazneen Arethna;Samantha;Sunayana,0.119,0.438,0.536,274081,0.129,144.626,0.127,2007-12-15
278,281,6dUGQzqCA18wKzVuiGttJF,Game Over,Karan Aujla,0.0437,0.573,0.846,154925,0.0856,134.144,0.5529999999999999,2022-05-10
279,282,2SazZ5d4m9G5IWu5xdMjZf,Satisfy,Sidhu Moose Wala;Shooter Kahlon,0.431,0.8,0.6829999999999999,280464,0.35700000000000004,172.024,0.748,2021-11-18
280,283,5tIr2cGQsj0oeqLk2tAU0L,Built Different,Sidhu Moose Wala,0.141,0.706,0.7390000000000001,247578,0.299,94.965,0.784,
281,284,4beibTdsFNXHq7bosci34R,Pogiren,Mugen Rao;Prashan Sean,0.843,0.774,0.455,243373,0.131,142.032,0.215,2017-12-07
282,285,39vrbjCMTRXEdiIr2IsBgd,She Move It Like,Badshah,0.00725,0.477,0.8320000000000001,181764,0.205,101.997,0.8440000000000001,2018-08-17
283,286,0kzmBBR1Jjx5zBZKx9lsJr,Legend,Sidhu Moose Wala,0.126,0.845,0.754,278622,0.603,86.978,0.7929999999999999,
284,287,6sAdmaffuMijDszeFrGF1H,"Enakenna Yaarum Illaye (From ""Aakko"")",Anirudh Ravichander,0.0966,0.818,0.5710000000000001,260812,0.16,160.036,0.7809999999999999,2015-02-14
285,288,1lIb7Ze8PHhWwdXDtPF00j,"Jailaan (From ""Moosa Jatt"")",Sidhu Moose Wala,0.0343,0.7909999999999999,0.593,178604,0.0654,171.935,0.8809999999999999,2021-09-01
286,289,7fttjqzmvgvpRQoOzyYng3,Po Indru Neeyaga,Anirudh Ravichander;Dhanush,0.262,0.595,0.489,223326,0.0813,144.859,0.459,2016-01-14
287,290,0qvoxfYodIfe14gaidhnsV,Andha Kanna Paathaakaa,Anirudh Ravichander;Yuvan Shankar Raja,0.301,0.86,0.747,194500,0.0743,90.445,0.625,2020-03-16
288,291,61gu4XQFyAfIUneEyW4EJu,Brown Shortie (feat. Sonam Bajwa),Sidhu Moose Wala;Sonam Bajwa,0.246,0.862,0.794,208000,0.337,90.04899999999998,0.852,
289,292,6Ozx2ngGtXrqznTKhKBlrT,Deva Shree Ganesha,Ajay-Atul;Ajay Gogavale,0.238,0.96,0.34,356826,0.0378,150.04,0.475,2011-12-16
290,293,3mVpbUvLXvzPH2zL0p7Q2U,Burberry,Sidhu Moose Wala,0.225,0.738,0.6809999999999999,203443,0.532,151.026,0.624,
291,294,4d3tiblcaqGdji7XvPGHiq,Malwa Block,Sidhu Moose Wala,0.165,0.7859999999999999,0.494,239294,0.7829999999999999,81.175,0.594,
292,295,1vnDu8pbmwz88G6RDugerQ,Kannuladha - The Kiss of Love,Anirudh Ravichander;Dhanush;Shruti Haasan,0.436,0.5479999999999999,0.5920000000000001,206253,0.29600000000000004,109.946,0.583,2012-03-22
293,296,4RbRZYPR7Dwg8WRNn4UA8m,Racks and Rounds (feat. Sikander Kahlon),Sidhu Moose Wala;Sikander Kahlon,0.376,0.836,0.657,225000,0.0919,88.014,0.8370000000000001,
294,297,5NEGfbKMcNuEWOzpWufScA,Yaanji,Anirudh Ravichander;Shakthisree Gopalan,0.368,0.624,0.6920000000000001,270375,0.108,132.89600000000002,0.487,2017-06-19
295,298,3LEMmV0BgtM7TaJk40PFZU,Dippam Dappam,Anirudh Ravichander;Anthony Daasan,0.0919,0.7190000000000001,0.828,209032,0.051,124.006,0.748,2022-04-28
296,299,6P8dmbcOEz7XPFQjd1V6d5,Nesamaguren,Stephen Zechariah;Saindhavi,0.602,0.419,0.413,263600,0.13,149.658,0.264,2021-04-29
297,300,1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake;Wizkid;Kyla,0.007759999999999999,0.625,0.792,173986,0.329,103.967,0.37,2016-05-06
298,301,3UmaczJpikHgJFyBTAJVoz,Stan,Eminem;Dido,0.0371,0.768,0.78,404106,0.518,80.063,0.507,2000-05-23
299,302,2iNqdCchlUZEgjJbQyZf8T,Teri Deewani,Kailash Kher;Paresh Kamath;Naresh Kamath,0.324,0.6,0.447,323520,0.0962,80.044,0.434,2006-02-24
300,303,5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,Travis Scott;HVME,0.418,0.593,0.841,162802,0.124,124.917,0.8079999999999999,2021-01-15
301,304,0ydyIEJ02X3kcZ6Bop6sHO,Sohne Lagde,Sidhu Moose Wala;The PropheC,0.354,0.716,0.589,209453,0.109,84.384,0.327,
302,305,0RGp4KA9wvndxqPIWoKwnD,Yalgaar,Ajey Nagar (CarryMinati);Wily Frenzy,0.5379999999999999,0.818,0.726,195652,0.111,92.033,0.812,2020-06-06
303,306,5f3PgI4zW2oErM3j3MWTWW,Don't Look,Karan Aujla,0.185,0.889,0.5760000000000001,186409,0.71,175.96900000000005,0.623,2019-02-25
304,307,0e9DDb2TnNwSv8lV1EpMuD,Notorious,Wazir Patar,0.0657,0.615,0.8290000000000001,180000,0.0683,83.93,0.525,2021-04-30
305,308,6wWxQMhQgOCbmQkdOGslT4,Prada,Jass Manak,0.0361,0.65,0.721,182115,0.358,156.00799999999995,0.502,2019-02-20
306,309,0TzpHT6hJ5pb3P6CqIduh3,Bt Ho Gayi,Paradox,0.113,0.703,0.805,160851,0.165,93.97,0.7709999999999999,2022-08-29
307,310,1a9fgoiGXoWmaFm60n1YeK,Laal Bindi,Akull,0.407,0.599,0.746,202963,0.162,141.95,0.28300000000000003,2022-03-16
308,311,20tnxv4NAzTCayQQln3EZP,Dhakka,Sidhu Moose Wala;Afsana Khan,0.0907,0.727,0.731,246818,0.852,176.042,0.79,
309,312,50BYymJYX2k7hnmfiXnYXs,Naah,Jass Manak,0.34700000000000003,0.5329999999999999,0.5720000000000001,185574,0.0794,155.69,0.441,2022-03-14
310,313,0WNCYgCd33LnBnw22WFuq8,Bhula Dena,Mustafa Zahid,0.633,0.508,0.515,240723,0.203,131.731,0.235,2013-04-06
311,314,74qF0JeFMVilMEeFDiQZ48,"Mummy Nu Pasand (From ""Jai Mummy Di"")",Sunanda Sharma;Tanishk Bagchi,0.0149,0.969,0.7759999999999999,184609,0.35200000000000004,94.018,0.802,2019-12-17
312,315,3YV4Go0hpYXjGTGLJXjfda,"Sajna, Say Yes To The Dress",Badshah;Payal Dev,0.29600000000000004,0.7759999999999999,0.633,158055,0.225,107.636,0.889,2021-12-01
313,316,1orM67pmkNc4alrZkWjYkV,Naach Meri Rani,Guru Randhawa;Nikhita Gandhi;Tanishk Bagchi;Nora Fatehi,0.0613,0.488,0.6759999999999999,212692,0.0707,97.036,0.151,2020-10-20
314,317,5uuVGnkZEFHBz8unViC3iA,G-Shit (feat. Blockboi Twitch),Sidhu Moose Wala;Blockboi Twitch,0.0531,0.7609999999999999,0.6579999999999999,233571,0.21600000000000005,165.543,0.843,
315,318,4r0LAir7t2WbMTae52XOo7,Pushin P,Gunna;Future;Young Thug,0.00783,0.422,0.773,136266,0.129,77.502,0.488,2022-10-14
